ensembl,symbol,pearson_z,empirical_p,n_co_measured,class,kd_cd4_abs,kd_k562_ontarget_abs,min_kd_rank,well_powered,k562_cells,donor_robust,program
ENSG00000172465,TCEAL1,0.012,0.4467,6740,intermediate,3.152,,0.0204,False,47,True,
ENSG00000001460,STPG1,0.012,0.1767,6740,intermediate,5.907,,0.2121,False,201,False,
ENSG00000076248,UNG,0.012,0.12,6740,intermediate,10.979,0.501,0.5782,True,270,False,
ENSG00000152455,SUV39H2,0.012,0.2267,6734,intermediate,10.421,0.451,0.4947,False,66,False,
ENSG00000115694,STK25,0.012,0.4133,6740,intermediate,17.344,0.517,0.6017,True,347,False,
ENSG00000081181,ARG2,0.012,0.1567,6740,intermediate,8.471,0.318,0.2241,False,150,False,
ENSG00000101997,CCDC22,0.012,0.4367,6740,intermediate,9.396,0.253,0.1046,False,124,True,
ENSG00000105127,AKAP8,0.012,0.1667,6740,intermediate,5.969,0.253,0.1031,False,184,False,
ENSG00000138767,CNOT6L,0.012,0.3533,6740,intermediate,18.542,0.391,0.3781,False,106,True,
ENSG00000172893,DHCR7,0.012,0.15,6740,intermediate,10.455,0.57,0.5603,True,147,False,
ENSG00000160695,VPS11,0.012,0.17,6740,intermediate,8.017,0.373,0.3423,False,59,False,
ENSG00000013561,RNF14,0.0119,0.2767,6740,intermediate,14.137,0.432,0.4578,False,513,False,
ENSG00000100591,AHSA1,0.0119,0.25,6740,intermediate,18.841,0.571,0.6748,True,73,True,
ENSG00000137996,RTCA,0.0119,0.1733,6740,intermediate,17.359,0.665,0.7643,True,144,False,
ENSG00000157212,PAXIP1,0.0119,0.1867,6740,intermediate,13.865,0.388,0.3716,False,128,True,
ENSG00000148672,GLUD1,0.0119,0.3833,6740,intermediate,15.036,0.442,0.4762,False,182,False,
ENSG00000087088,BAX,0.0119,0.3333,6740,intermediate,19.695,0.867,0.8785,True,382,False,
ENSG00000185009,AP3M1,0.0119,0.1333,6740,intermediate,23.088,0.49,0.5591,True,85,False,
ENSG00000101473,ACOT8,0.0118,0.19,6736,intermediate,16.069,0.334,0.2539,False,119,False,
ENSG00000171603,CLSTN1,0.0118,0.1967,6740,intermediate,24.585,0.406,0.4076,False,172,False,
ENSG00000159200,RCAN1,0.0118,0.24,6740,intermediate,4.804,0.043,0.0096,False,58,False,
ENSG00000075413,MARK3,0.0118,0.2267,6740,intermediate,11.208,0.285,0.1551,False,392,False,
ENSG00000101935,AMMECR1,0.0118,0.2567,6740,intermediate,5.36,0.486,0.1569,False,205,False,
ENSG00000158985,CDC42SE2,0.0118,0.28,6740,intermediate,6.855,0.488,0.2994,False,143,False,
ENSG00000165806,CASP7,0.0118,0.41,6740,intermediate,15.566,,0.7983,False,308,False,
ENSG00000139154,AEBP2,0.0118,0.1633,6740,intermediate,18.488,0.275,0.1399,False,167,True,
ENSG00000135956,TMEM127,0.0118,0.2133,6740,intermediate,7.063,,0.3184,False,386,False,
ENSG00000214706,IFRD2,0.0118,0.1667,6740,intermediate,11.48,0.638,0.6199,True,92,False,
ENSG00000125124,BBS2,0.0118,0.2967,6738,intermediate,7.477,,0.352,False,318,False,
ENSG00000135441,BLOC1S1,0.0118,0.2467,6740,intermediate,25.199,1.021,0.926,True,76,False,
ENSG00000177485,ZBTB33,0.0118,0.16,6731,intermediate,10.727,0.289,0.1628,False,106,True,
ENSG00000036054,TBC1D23,0.0117,0.16,6740,intermediate,13.329,0.591,0.6973,True,124,False,
ENSG00000170734,POLH,0.0117,0.1767,6740,intermediate,11.302,,0.6112,False,242,False,
ENSG00000125149,PHAF1,0.0117,0.22,6740,intermediate,9.639,0.247,0.0966,False,379,False,
ENSG00000135953,MFSD9,0.0117,0.14,6740,intermediate,6.96,0.304,0.1943,False,139,False,
ENSG00000119778,ATAD2B,0.0117,0.21,6740,intermediate,8.753,0.324,0.2357,False,164,False,
ENSG00000165406,MARCHF8,0.0117,0.2067,6740,intermediate,9.975,0.317,0.2206,False,219,False,
ENSG00000137106,GRHPR,0.0117,0.33,6740,intermediate,15.983,0.358,0.3096,False,341,False,
ENSG00000135801,TAF5L,0.0117,0.44,6740,intermediate,3.649,0.362,0.0318,False,28,True,
ENSG00000125733,TRIP10,0.0117,0.38,6740,intermediate,7.057,0.305,0.1953,False,276,False,
ENSG00000198898,CAPZA2,0.0116,0.1967,6740,intermediate,18.528,0.73,0.809,True,88,False,
ENSG00000118939,UCHL3,0.0116,0.1567,6740,intermediate,4.871,0.648,0.111,False,100,False,
ENSG00000006715,VPS41,0.0116,0.2433,6740,intermediate,7.268,0.287,0.1602,False,731,True,
ENSG00000105939,ZC3HAV1,0.0116,0.2367,6740,intermediate,6.348,0.689,0.2519,False,183,False,
ENSG00000135778,NTPCR,0.0116,0.21,6740,intermediate,6.784,0.656,0.2933,False,118,False,
ENSG00000169925,BRD3,0.0116,0.3533,6740,intermediate,11.552,0.51,0.5909,True,227,False,
ENSG00000017797,RALBP1,0.0116,0.2533,6740,intermediate,14.564,0.735,0.7643,True,224,False,
ENSG00000151012,SLC7A11,0.0116,0.34,6739,intermediate,6.825,0.378,0.297,False,152,False,
ENSG00000166598,HSP90B1,0.0116,0.2167,6740,intermediate,6.602,1.323,0.277,False,239,False,
ENSG00000148450,MSRB2,0.0116,0.3467,6740,intermediate,4.697,0.449,0.0901,False,180,False,
ENSG00000196470,SIAH1,0.0116,0.26,6737,intermediate,15.229,0.302,0.1908,False,90,False,
ENSG00000136492,BRIP1,0.0115,0.1933,6736,intermediate,1.71,0.417,0.0089,False,308,True,
ENSG00000112715,VEGFA,0.0115,0.18,6739,intermediate,15.351,0.026,0.0058,False,122,False,
ENSG00000003400,CASP10,0.0115,0.26,6740,intermediate,12.539,0.281,0.1488,False,63,False,
ENSG00000196975,ANXA4,0.0115,0.31,6740,intermediate,21.838,0.336,0.2594,False,126,False,
ENSG00000101084,RAB5IF,0.0115,0.3367,6740,intermediate,7.672,0.622,0.3673,False,113,False,
ENSG00000105607,GCDH,0.0115,0.15,6740,intermediate,9.232,0.51,0.4798,False,187,False,
ENSG00000215114,UBXN2B,0.0115,0.1633,6740,intermediate,11.238,0.304,0.195,False,238,False,
ENSG00000135002,RFK,0.0114,0.2567,6740,intermediate,7.166,0.454,0.3267,False,46,False,
ENSG00000149218,ENDOD1,0.0114,0.19,6740,intermediate,9.416,0.357,0.3083,False,49,False,
ENSG00000099330,OCEL1,0.0114,0.2033,6740,intermediate,6.841,0.41,0.2975,False,132,False,
ENSG00000044115,CTNNA1,0.0114,0.18,6740,intermediate,9.628,0.597,0.5077,True,42,False,
ENSG00000135046,ANXA1,0.0114,0.3367,6740,intermediate,12.665,,0.6793,False,119,False,
ENSG00000198589,LRBA,0.0114,0.2,6733,intermediate,14.057,0.557,0.6575,True,228,True,
ENSG00000054277,OPN3,0.0114,0.3,6740,intermediate,9.126,,0.4721,False,208,False,
ENSG00000106009,BRAT1,0.0114,0.48,6740,intermediate,7.376,0.469,0.3435,False,395,True,
ENSG00000133027,PEMT,0.0114,0.2933,6740,intermediate,5.892,0.346,0.2101,False,205,False,
ENSG00000116786,PLEKHM2,0.0114,0.19,6740,intermediate,7.697,0.322,0.2323,False,241,False,
ENSG00000196776,CD47,0.0114,0.2367,6740,intermediate,40.688,0.985,0.9189,True,189,False,
ENSG00000092820,EZR,0.0113,0.43,6737,intermediate,5.746,0.292,0.1673,False,367,False,
ENSG00000121067,SPOP,0.0113,0.2833,6740,intermediate,7.935,0.616,0.3857,False,36,True,
ENSG00000175348,TMEM9B,0.0113,0.3567,6740,intermediate,27.721,0.225,0.0764,False,125,False,
ENSG00000109618,SEPSECS,0.0113,0.2967,6740,intermediate,3.634,0.338,0.0309,False,228,True,
ENSG00000124786,SLC35B3,0.0113,0.1933,6740,intermediate,8.046,,0.3938,False,114,False,
ENSG00000141956,PRDM15,0.0113,0.2067,6740,intermediate,4.566,,0.0762,False,47,True,
ENSG00000125846,ZNF133,0.0113,0.17,6740,intermediate,6.683,,0.2856,False,240,False,
ENSG00000008952,SEC62,0.0113,0.4533,6740,intermediate,14.308,0.868,0.7545,True,18,True,
ENSG00000137824,RMDN3,0.0113,0.2267,6740,intermediate,9.858,0.474,0.5247,True,128,True,
ENSG00000102226,USP11,0.0113,0.1367,6740,intermediate,10.076,0.393,0.3807,False,211,False,
ENSG00000102575,ACP5,0.0113,0.1833,6740,intermediate,8.158,0.365,0.3256,False,363,False,
ENSG00000152601,MBNL1,0.0112,0.3233,6740,intermediate,5.582,0.421,0.1804,False,171,False,
ENSG00000171604,CXXC5,0.0112,0.2133,6740,intermediate,4.383,0.347,0.0604,False,313,False,
ENSG00000088876,ZNF343,0.0112,0.45,6740,intermediate,5.812,,0.2023,False,82,False,
ENSG00000154814,OXNAD1,0.0112,0.1433,6740,intermediate,7.468,0.258,0.1122,False,316,False,
ENSG00000120949,TNFRSF8,0.0112,0.27,6740,intermediate,8.855,,0.4533,False,143,False,
ENSG00000147443,DOK2,0.0112,0.2567,6740,intermediate,26.209,0.306,0.1979,False,144,False,
ENSG00000101966,XIAP,0.0112,0.3833,6740,intermediate,8.282,0.509,0.4092,False,167,True,
ENSG00000108622,ICAM2,0.0112,0.2867,6740,intermediate,9.374,0.149,0.034,False,73,False,
ENSG00000158769,F11R,0.0112,0.22,6740,intermediate,5.75,0.231,0.0811,False,241,False,
ENSG00000135926,TMBIM1,0.0112,0.1667,6740,intermediate,22.102,0.406,0.4081,False,96,False,
ENSG00000196182,STK40,0.0112,0.2633,6740,intermediate,8.758,0.592,0.4461,False,195,True,
ENSG00000139218,SCAF11,0.0111,0.45,6740,intermediate,12.352,0.905,0.6647,True,167,True,
ENSG00000137817,PARP6,0.0111,0.4733,6740,intermediate,7.117,,0.3228,False,181,False,
ENSG00000123213,NLN,0.0111,0.48,6740,intermediate,5.905,0.531,0.2118,False,66,False,
ENSG00000162496,DHRS3,0.0111,0.3467,6740,intermediate,7.746,0.301,0.1881,False,220,False,
ENSG00000101160,CTSZ,0.0111,0.4367,6736,intermediate,6.934,0.636,0.305,False,104,False,
ENSG00000056586,RC3H2,0.0111,0.1967,6740,intermediate,14.246,0.452,0.4969,False,166,False,
ENSG00000113851,CRBN,0.0111,0.3167,6739,intermediate,18.752,0.666,0.765,True,178,False,
ENSG00000149657,LSM14B,0.0111,0.3633,6738,intermediate,11.705,0.386,0.3694,False,182,False,
ENSG00000277161,PIGW,0.0111,0.43,6740,intermediate,8.341,0.422,0.415,False,141,False,
ENSG00000155380,SLC16A1,0.011,0.25,6740,intermediate,11.788,0.545,0.6354,True,233,True,
ENSG00000125656,CLPP,0.011,0.1633,6740,intermediate,22.413,0.868,0.8789,True,107,False,
ENSG00000130703,OSBPL2,0.011,0.23,6740,intermediate,7.183,0.379,0.3279,False,261,False,
ENSG00000174669,SLC29A2,0.011,0.3333,6740,intermediate,5.133,0.318,0.1359,False,274,False,
ENSG00000116793,PHTF1,0.011,0.2833,6740,intermediate,13.849,0.338,0.2677,False,61,False,
ENSG00000134247,PTGFRN,0.011,0.1933,6739,intermediate,12.505,,0.6707,False,228,False,
ENSG00000172888,ZNF621,0.011,0.1767,6740,intermediate,12.982,0.531,0.6206,True,178,False,
ENSG00000155304,HSPA13,0.011,0.3,6740,intermediate,6.955,0.391,0.3069,False,100,False,
ENSG00000135069,PSAT1,0.011,0.49,6740,intermediate,6.271,0.613,0.2452,False,122,False,
ENSG00000162976,SLC66A3,0.011,0.3567,6740,intermediate,13.453,0.331,0.2499,False,193,False,
ENSG00000165572,KBTBD6,0.011,0.2467,6740,intermediate,5.178,0.369,0.1398,False,193,False,
ENSG00000136811,ODF2,0.011,0.41,6738,intermediate,10.414,0.5,0.558,True,221,False,
ENSG00000128699,ORMDL1,0.011,0.18,6740,intermediate,11.625,0.785,0.6284,True,236,False,
ENSG00000169813,HNRNPF,0.011,0.1533,6738,intermediate,5.448,0.51,0.1653,False,404,False,
ENSG00000010219,DYRK4,0.0109,0.2933,6736,intermediate,6.346,0.312,0.2126,False,178,False,
ENSG00000143156,NME7,0.0109,0.16,6740,intermediate,8.849,0.383,0.3634,False,105,False,
ENSG00000104983,CCDC61,0.0109,0.21,6740,intermediate,14.175,0.293,0.1713,False,208,False,
ENSG00000104915,STX10,0.0109,0.3567,6740,intermediate,10.445,0.551,0.5599,True,146,False,
ENSG00000196787,H2AC11,0.0109,0.2233,6733,intermediate,6.226,0.501,0.2407,False,206,False,
ENSG00000104643,MTMR9,0.0109,0.1667,6740,intermediate,15.499,0.342,0.2743,False,206,False,
ENSG00000183340,JRKL,0.0109,0.31,6740,intermediate,10.401,,0.5564,False,155,False,
ENSG00000220205,VAMP2,0.0109,0.2567,6740,intermediate,19.148,0.443,0.4787,False,127,False,
ENSG00000188130,MAPK12,0.0109,0.4333,6740,intermediate,5.689,0.492,0.1898,False,46,True,
ENSG00000185127,C6orf120,0.0109,0.2733,6740,intermediate,16.356,0.255,0.1079,False,213,True,
ENSG00000149054,ZNF215,0.0109,0.1633,6740,intermediate,4.743,,0.096,False,166,False,
ENSG00000027697,IFNGR1,0.0109,0.19,6740,intermediate,10.665,0.427,0.4491,False,81,True,
ENSG00000111358,GTF2H3,0.0109,0.2133,6740,intermediate,7.413,0.726,0.3459,False,130,False,
ENSG00000114770,ABCC5,0.0109,0.16,6740,intermediate,6.354,0.449,0.2521,False,306,False,
ENSG00000132591,ERAL1,0.0108,0.1733,6740,intermediate,10.752,0.611,0.5767,True,231,False,
ENSG00000114480,GBE1,0.0108,0.1867,6738,intermediate,10.436,,0.5594,False,99,False,
ENSG00000174109,UQCC4,0.0108,0.2067,6740,intermediate,4.589,0.629,0.0798,False,311,False,
ENSG00000215252,GOLGA8B,0.0108,0.2967,6740,intermediate,16.945,0.218,0.0709,False,191,False,
ENSG00000163191,S100A11,0.0108,0.22,6740,intermediate,24.296,1.178,0.9526,True,199,False,
ENSG00000189067,LITAF,0.0108,0.3333,6739,intermediate,25.416,0.276,0.141,False,375,False,
ENSG00000129521,EGLN3,0.0108,0.1833,6740,intermediate,6.385,0.297,0.1792,False,176,False,
ENSG00000168439,STIP1,0.0108,0.31,6739,intermediate,14.634,1.049,0.7676,True,55,True,
ENSG00000214655,ZSWIM8,0.0108,0.2133,6740,intermediate,8.689,0.234,0.0846,False,162,False,
ENSG00000130669,PAK4,0.0108,0.36,6740,intermediate,4.633,0.2,0.06,False,101,False,
ENSG00000122912,SLC25A16,0.0107,0.1933,6740,intermediate,11.501,0.265,0.1228,False,196,False,
ENSG00000185338,SOCS1,0.0107,0.2067,6740,intermediate,6.443,0.346,0.2605,False,101,False,
ENSG00000152465,NMT2,0.0107,0.3167,6739,intermediate,17.113,0.305,0.1973,False,115,True,
ENSG00000160219,GAB3,0.0107,0.4267,6740,intermediate,10.546,,0.5661,False,133,False,
ENSG00000120519,SLC10A7,0.0107,0.3667,6740,intermediate,6.155,,0.2352,False,256,False,
ENSG00000107566,ERLIN1,0.0107,0.2333,6733,intermediate,6.492,0.281,0.1493,False,197,False,
ENSG00000196968,FUT11,0.0107,0.2733,6740,intermediate,8.869,0.237,0.0871,False,42,False,
ENSG00000115998,C2orf42,0.0107,0.1567,6740,intermediate,4.604,,0.0807,False,245,False,
ENSG00000101745,ANKRD12,0.0106,0.2367,6739,intermediate,11.274,0.439,0.4691,False,206,False,
ENSG00000169857,AVEN,0.0106,0.2667,6739,intermediate,9.97,0.583,0.5308,True,152,True,
ENSG00000159176,CSRP1,0.0106,0.21,6740,intermediate,29.46,,0.9844,False,122,False,
ENSG00000160050,CCDC28B,0.0106,0.2733,6740,intermediate,2.825,0.691,0.0172,False,263,True,
ENSG00000142166,IFNAR1,0.0106,0.3767,6739,intermediate,26.662,0.624,0.7317,True,87,True,
ENSG00000076108,BAZ2A,0.0106,0.1967,6740,intermediate,5.569,0.266,0.126,False,341,False,
ENSG00000185670,ZBTB3,0.0106,0.2567,6740,intermediate,6.158,,0.2354,False,147,False,
ENSG00000206560,ANKRD28,0.0106,0.25,6740,intermediate,8.563,0.159,0.0393,False,79,False,
ENSG00000123352,SPATS2,0.0106,0.18,6740,intermediate,5.422,0.61,0.1629,False,66,False,
ENSG00000229676,ZNF492,0.0106,0.23,6738,intermediate,4.343,,0.0563,False,344,False,
ENSG00000181588,MEX3D,0.0106,0.2,6740,intermediate,4.868,0.247,0.0969,False,191,False,
ENSG00000204856,FAM216A,0.0106,0.3067,6740,intermediate,4.629,0.061,0.0118,False,20,False,
ENSG00000100523,DDHD1,0.0106,0.34,6740,intermediate,13.952,0.444,0.4804,False,126,False,
ENSG00000038358,EDC4,0.0105,0.2667,6739,intermediate,7.606,0.368,0.3318,False,448,False,
ENSG00000178922,HYI,0.0105,0.3867,6740,intermediate,5.56,0.28,0.1471,False,120,False,
ENSG00000173226,IQCB1,0.0105,0.29,6740,intermediate,7.64,0.562,0.3652,False,245,False,
ENSG00000126953,TIMM8A,0.0105,0.2,6739,intermediate,9.043,0.795,0.4651,False,405,False,
ENSG00000163006,CCDC138,0.0105,0.4167,6740,intermediate,11.15,0.536,0.6028,True,287,False,
ENSG00000112473,SLC39A7,0.0105,0.2133,6739,intermediate,5.336,0.805,0.1545,False,297,False,
ENSG00000120756,PLS1,0.0105,0.1633,6740,intermediate,5.115,0.191,0.0547,False,282,False,
ENSG00000151366,NDUFC2,0.0105,0.15,6740,intermediate,9.209,2.112,0.4787,False,79,False,
ENSG00000106603,COA1,0.0105,0.4333,6740,intermediate,5.967,1.075,0.2173,False,63,False,
ENSG00000169504,CLIC4,0.0105,0.2233,6740,intermediate,8.465,0.242,0.0908,False,221,False,
ENSG00000204310,AGPAT1,0.0104,0.2467,6740,intermediate,7.324,0.651,0.3398,False,261,False,
ENSG00000181104,F2R,0.0104,0.25,6740,intermediate,6.765,0.376,0.2919,False,89,False,
ENSG00000188706,ZDHHC9,0.0104,0.2167,6740,intermediate,9.888,,0.5268,False,192,False,
ENSG00000112531,QKI,0.0104,0.2067,6740,intermediate,9.371,0.475,0.4881,False,188,False,
ENSG00000160218,TRAPPC10,0.0104,0.2067,6740,intermediate,15.724,0.114,0.0229,False,54,False,
ENSG00000171552,BCL2L1,0.0104,0.2567,6740,intermediate,11.168,0.325,0.2399,False,375,False,
ENSG00000196843,ARID5A,0.0104,0.3267,6740,intermediate,6.274,0.296,0.1752,False,222,False,
ENSG00000170270,GON7,0.0104,0.2133,6740,intermediate,16.819,0.434,0.4609,False,247,False,
ENSG00000077254,USP33,0.0104,0.1833,6740,intermediate,17.054,0.541,0.6346,True,107,False,
ENSG00000102543,CDADC1,0.0104,0.3933,6740,intermediate,6.941,0.252,0.1017,False,177,False,
ENSG00000101447,FAM83D,0.0104,0.2367,6737,intermediate,13.052,0.294,0.1732,False,339,False,
ENSG00000101337,TM9SF4,0.0104,0.27,6739,intermediate,7.373,0.51,0.3432,False,167,False,
ENSG00000010626,LRRC23,0.0103,0.2133,6740,intermediate,5.581,,0.1801,False,206,False,
ENSG00000172006,ZNF554,0.0103,0.5,6740,intermediate,4.382,,0.0601,False,37,True,
ENSG00000160014,CALM3,0.0103,0.2467,6740,intermediate,20.082,0.944,0.9065,True,74,False,
ENSG00000172244,C5orf34,0.0103,0.2467,6740,intermediate,4.551,0.229,0.0748,False,101,False,
ENSG00000182010,RTKN2,0.0103,0.3,6740,intermediate,4.521,0.348,0.0709,False,86,True,
ENSG00000143157,POGK,0.0103,0.5167,6740,intermediate,11.819,0.654,0.6363,True,184,True,
ENSG00000175048,ZDHHC14,0.0103,0.36,6740,intermediate,9.601,,0.5055,False,134,False,
ENSG00000124702,KLHDC3,0.0103,0.42,6740,intermediate,19.12,0.552,0.651,True,176,False,
ENSG00000105717,PBX4,0.0102,0.18,6740,intermediate,9.197,,0.4784,False,145,False,
ENSG00000165704,HPRT1,0.0102,0.4367,6735,intermediate,14.529,0.593,0.701,True,142,True,
ENSG00000144306,SCRN3,0.0102,0.22,6740,intermediate,9.089,0.212,0.0675,False,109,False,
ENSG00000248098,BCKDHA,0.0102,0.43,6739,intermediate,3.295,0.22,0.0226,False,266,True,
ENSG00000189164,ZNF527,0.0102,0.2267,6740,intermediate,4.698,,0.0905,False,397,False,
ENSG00000127481,UBR4,0.0102,0.48,6740,intermediate,14.741,0.565,0.6672,True,50,True,
ENSG00000197386,HTT,0.0102,0.3633,6739,intermediate,25.76,0.413,0.4242,False,199,True,
ENSG00000139684,ESD,0.0102,0.2667,6739,intermediate,18.88,1.448,0.8861,True,56,False,
ENSG00000129103,SUMF2,0.0101,0.4567,6740,intermediate,19.758,0.401,0.3974,False,411,False,
ENSG00000121691,CAT,0.0101,0.2567,6740,intermediate,14.064,0.306,0.1981,False,220,False,
ENSG00000143420,ENSA,0.0101,0.1933,6740,intermediate,14.721,1.349,0.7706,True,155,False,
ENSG00000101417,PXMP4,0.0101,0.27,6740,intermediate,8.251,0.357,0.3081,False,263,False,
ENSG00000112763,BTN2A1,0.0101,0.2367,6740,intermediate,4.906,0.228,0.0782,False,70,False,
ENSG00000160961,ZNF333,0.0101,0.2433,6740,intermediate,4.66,,0.0858,False,304,False,
ENSG00000174132,FAM174A,0.0101,0.3667,6740,intermediate,5.914,,0.213,False,167,False,
ENSG00000049618,ARID1B,0.0101,0.34,6740,intermediate,8.41,0.189,0.0533,False,480,False,
ENSG00000196670,ZFP62,0.0101,0.18,6740,intermediate,10.021,,0.535,False,131,False,
ENSG00000141232,TOB1,0.0101,0.2033,6740,intermediate,17.811,0.322,0.2326,False,196,False,
ENSG00000071564,TCF3,0.0101,0.2867,6740,intermediate,7.468,0.778,0.351,False,94,False,
ENSG00000258289,CHURC1,0.0101,0.4833,6737,intermediate,15.395,0.89,0.7927,True,304,False,
ENSG00000170542,SERPINB9,0.01,0.2667,6740,intermediate,11.169,0.348,0.2876,False,66,False,
ENSG00000198937,CCDC167,0.01,0.1567,6740,intermediate,17.295,0.782,0.839,True,155,False,
ENSG00000176396,EID2,0.01,0.3333,6740,intermediate,8.043,0.395,0.3858,False,125,False,
ENSG00000163866,SMIM12,0.01,0.4467,6740,intermediate,23.99,0.856,0.8734,True,40,False,
ENSG00000185278,ZBTB37,0.01,0.4867,6740,intermediate,7.905,0.406,0.3833,False,299,False,
ENSG00000196547,MAN2A2,0.01,0.4,6740,intermediate,11.908,0.291,0.1648,False,109,False,
ENSG00000185104,FAF1,0.01,0.24,6730,intermediate,13.657,0.638,0.7259,True,225,False,
ENSG00000213463,SYNJ2BP,0.01,0.26,6740,intermediate,12.498,0.329,0.2474,False,88,False,
ENSG00000166501,PRKCB,0.01,0.2267,6740,intermediate,12.065,0.582,0.6484,True,210,False,
ENSG00000164062,APEH,0.01,0.21,6740,intermediate,25.171,0.665,0.7645,True,84,False,
ENSG00000167565,SERTAD3,0.0099,0.3033,6740,intermediate,6.128,0.334,0.2326,False,46,False,
ENSG00000089335,ZNF302,0.0099,0.2833,6740,intermediate,5.379,,0.1592,False,319,False,
ENSG00000130479,MAP1S,0.0099,0.3133,6740,intermediate,11.082,0.425,0.4447,False,237,False,
ENSG00000148841,ITPRIP,0.0099,0.1733,6740,intermediate,8.044,,0.3932,False,76,False,
ENSG00000081791,DELE1,0.0099,0.2133,6740,intermediate,16.206,0.423,0.4413,False,79,False,
ENSG00000117697,NSL1,0.0099,0.3367,6740,intermediate,4.745,0.722,0.0963,False,118,False,
ENSG00000048991,R3HDM1,0.0099,0.3233,6740,intermediate,17.695,0.392,0.3792,False,346,False,
ENSG00000167323,STIM1,0.0099,0.3567,6738,intermediate,25.017,0.342,0.273,False,240,True,
ENSG00000112308,C6orf62,0.0099,0.26,6737,intermediate,4.084,0.359,0.0445,False,340,True,
ENSG00000136813,ECPAS,0.0099,0.1367,6740,intermediate,9.438,0.367,0.3305,False,177,False,
ENSG00000086200,IPO11,0.0098,0.2467,6740,intermediate,6.003,0.507,0.2205,False,175,False,
ENSG00000077147,TM9SF3,0.0098,0.32,6739,intermediate,17.949,0.821,0.8612,True,216,True,
ENSG00000119801,YPEL5,0.0098,0.2333,6740,intermediate,11.529,0.356,0.3056,False,163,True,
ENSG00000106392,C1GALT1,0.0098,0.17,6740,intermediate,10.842,0.577,0.5819,True,52,False,
ENSG00000168872,DDX19A,0.0098,0.42,6740,intermediate,8.338,0.591,0.4142,False,213,False,
ENSG00000133641,RLIG1,0.0098,0.3367,6740,intermediate,9.718,0.568,0.5162,True,352,False,
ENSG00000108523,RNF167,0.0098,0.2167,6740,intermediate,26.824,0.391,0.3783,False,112,False,
ENSG00000156787,TBC1D31,0.0098,0.4767,6740,intermediate,9.089,0.361,0.317,False,64,False,
ENSG00000115446,UNC50,0.0098,0.3067,6739,intermediate,4.974,0.619,0.1233,False,114,False,
ENSG00000113108,APBB3,0.0098,0.2033,6740,intermediate,12.492,,0.6699,False,63,False,
ENSG00000188994,ZNF292,0.0098,0.3033,6740,intermediate,9.107,0.665,0.4706,False,343,False,
ENSG00000106268,NUDT1,0.0098,0.2,6740,intermediate,16.773,0.017,0.004,False,229,False,
ENSG00000173992,CCS,0.0098,0.35,6740,intermediate,4.588,0.466,0.0796,False,137,True,
